eventname,outcome,type,compiledgametime,playsection,zone,manpowersituation,goal,teamid,playerid,opposingteamgoalieoniceid,xadjcoord,yadjcoord
pass,successful,d2doffboards,3525.1667,outsideNorthEastDZ,dz,evenStrength,0,315,54915,5152,-80.6606597900391,-37.470588684082
reception,successful,regular,3526.1667,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-94.2400741577148,-29.4235305786133
pass,successful,d2doffboards,3526.2666,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-94.7430114746094,-27.9147052764893
reception,successful,regular,3527.4333,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-99.2694854736328,7.29117584228516
pass,successful,ozentrystretchoffboards,3529.5334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-67.0812530517578,31.9352951049805
reception,successful,ozentry,3531.8333,westPoint,oz,evenStrength,0,315,54915,5152,44.5716857910156,-31.9382362365723
shot,failed,slot,3532.7,westOuterSlot,oz,evenStrength,0,315,54915,5152,69.7108917236328,-21.3764705657959
pass,failed,outlet,3537.3667,eastPointDZ,dz,evenStrength,0,311,80,80264,-35.5187530517578,-15.8411750793457
pass,successful,south,3542.7334,southCenterNZ,nz,evenStrength,0,315,20775372,5152,-22.8302841186523,-8.80294036865234
reception,successful,regular,3545.1667,westPointDZ,dz,evenStrength,0,315,79380,5152,-49.4861679077148,29.4205856323242
pass,failed,ozentrystretch,3546.5667,westPointDZ,dz,evenStrength,0,315,79380,5152,-35.4038162231445,29.9235305786133
pass,failed,outletoffboards,3553.4666,outsideNorthWestDZ,dz,evenStrength,0,315,20775372,5152,-94.247932434082,0.752941131591797
pass,successful,d2d,3562.4666,outsideNorthEastDZ,dz,evenStrength,0,315,80264,5152,-97.2655792236328,-0.755882263183594
reception,successful,regular,3563.5667,outsideNorthEastDZ,dz,evenStrength,0,315,400162,5152,-94.7508697509766,-18.3588237762451
pass,successful,d2doffboards,3563.8333,outsideNorthEastDZ,dz,evenStrength,0,315,400162,5152,-96.7626342773437,-15.8441181182861
reception,successful,regular,3565.4333,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-89.7214584350586,33.4441146850586
pass,successful,outletoffboards,3565.7334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-85.1949920654297,34.9529418945312
reception,successful,regular,3566.4333,westPointDZ,dz,evenStrength,0,315,81408,5152,-50.9949913024902,39.4794082641602
pass,successful,d2doffboards,3567.5,westPointDZ,dz,evenStrength,0,315,81408,5152,-53.0067558288574,39.4794082641602
reception,successful,regular,3569.0334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-84.6920471191406,35.4558792114258
pass,successful,d2doffboards,3569.3667,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-91.2302856445313,31.4323501586914
reception,successful,regular,3571.6,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-90.2244033813477,-29.9264717102051
pass,successful,outletoffboards,3571.6333,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-91.2302856445313,-30.4294128417969
reception,successful,regular,3573.4333,outsideNorthEastDZ,dz,evenStrength,0,315,78625,5152,-69.6038131713867,-39.4823532104492
pass,failed,outlet,3573.5,outsideNorthEastDZ,dz,evenStrength,0,315,78625,5152,-65.5802841186523,-38.9794120788574
pass,successful,north,3576.1333,southWestBoardsNZ,nz,evenStrength,0,315,121680,5152,-3.71852111816406,-38.4764709472656
reception,successful,regular,3576.9,northCenterNZ,nz,evenStrength,0,315,81408,5152,12.3755950927734,-15.8441181182861
pass,successful,d2doffboards,3581,outsideNorthEastDZ,dz,evenStrength,0,311,5152,80264,-85.8128662109375,-12.3205871582031
reception,successful,regular,3582.6333,outsideNorthEastDZ,dz,evenStrength,0,311,237838,80264,-82.2922821044922,-38.9764709472656
shot,successful,outside,3586.5,northEastBoardsNZ,oz,evenStrength,0,315,20161,5152,5.34227752685547,40.4852905273438
pass,failed,northoffboards,3589.6,outsideNorthWest,oz,evenStrength,0,315,10534,5152,56.1393432617188,-40.9911766052246
pass,successful,d2doffboards,3592.4666,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-97.8834533691406,22.3823528289795
reception,successful,regular,3594.1333,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.3687438964844,-28.4147033691406
pass,successful,stretch,3597.2334,eastPointDZ,dz,evenStrength,0,311,94531,80264,-26.4658050537109,-36.9647064208984
reception,successful,regular,3597.7334,northWestBoardsNZ,nz,evenStrength,0,311,1731661,80264,4.71654510498047,-24.3911743164062
pass,successful,south,3602.6,southCenterNZ,nz,evenStrength,0,315,80518,5152,-1.31874847412109,-2.76470565795898
reception,successful,regular,3603.4,centerPointDZ,dz,evenStrength,0,315,79380,5152,-33.5069885253906,13.3294124603271
pass,successful,d2doffboards,3610.8,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-72.7364044189453,40.4882354736328
reception,successful,regular,3612.6,outsideNorthWestDZ,dz,evenStrength,0,315,80518,5152,-98.3863983154297,6.79117584228516
pass,successful,stretchoffboards,3614.5334,outsideNorthWestDZ,dz,evenStrength,0,315,80518,5152,-85.8128662109375,17.3529415130615
reception,successful,regular,3615.7,northEastBoardsNZ,nz,evenStrength,0,315,79380,5152,4.21360015869141,37.9735298156738
pass,successful,slot,3618.1,eastOuterSlot,oz,evenStrength,0,315,79380,5152,54.5077209472656,20.3705883026123
reception,successful,regular,3618.8333,westOuterSlot,oz,evenStrength,0,315,82048,5152,64.5665435791016,-16.8470573425293
pass,successful,d2doffboards,3622.2334,outsideNorthWestDZ,dz,shortHanded,0,311,80,80264,-81.1714630126953,32.438232421875
reception,successful,regular,3624.1333,outsideNorthWestDZ,dz,shortHanded,0,311,94531,80264,-97.7685165405273,12.8235282897949
pass,successful,slot,3631.0334,eastPoint,oz,powerPlay,0,315,79380,5152,42.4371337890625,18.3588237762451
reception,successful,regular,3631.7,westOuterSlot,oz,powerPlay,0,315,81408,5152,60.0400733947754,-20.8705902099609
shot,failed,slot,3631.8,westOuterSlot,oz,powerPlay,0,315,81408,5152,60.5430145263672,-21.3735275268555
pass,successful,south,3641.7,eastPoint,oz,powerPlay,0,315,78625,5152,47.4665451049805,22.8852939605713
reception,successful,regular,3642.2666,centerPoint,oz,powerPlay,0,315,79380,5152,31.8753662109375,0.252941131591797
pass,successful,north,3643.3667,centerPoint,oz,powerPlay,0,315,79380,5152,32.8812484741211,-2.26176452636719
reception,successful,regular,3643.9333,outsideNorthWest,oz,powerPlay,0,315,81408,5152,59.5371322631836,-26.9058837890625
pass,successful,eastwest,3647,centerPoint,oz,powerPlay,0,315,81408,5152,30.8694839477539,-10.8117637634277
reception,successful,regular,3647.7334,eastPoint,oz,powerPlay,0,315,78625,5152,34.3900756835937,34.4529418945312
pass,successful,north,3650.6,centerPoint,oz,powerPlay,0,315,78625,5152,39.9224281311035,3.77352905273437
reception,successful,regular,3651.0334,eastPoint,oz,powerPlay,0,315,81408,5152,44.9518394470215,24.3941173553467
shot,successful,slot,3652.0667,eastOuterSlot,oz,powerPlay,0,315,81408,5152,61.5489006042481,-21.8794002532959
pass,successful,slot,3656.3333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,75.6390991210938,19.3647003173828
reception,successful,regular,3657.6333,westOuterSlot,oz,powerPlay,0,315,81408,5152,57.0302848815918,-14.8352928161621
pass,successful,eastwest,3658.8,westPoint,oz,powerPlay,0,315,81408,5152,37.9185218811035,-30.4264678955078
reception,successful,regular,3659.8,centerPoint,oz,powerPlay,0,315,79380,5152,31.3802871704102,11.8205871582031
pass,successful,north,3661.5334,eastPoint,oz,powerPlay,0,315,79380,5152,37.4155807495117,27.4117641448975
reception,successful,regular,3662.3333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,82.1773452758789,33.9500007629395
pass,successful,south,3664.4333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,74.1302871704102,32.4411773681641
reception,successful,regular,3665.1667,centerPoint,oz,powerPlay,0,315,79380,5152,36.4096984863281,14.3352947235107
pass,successful,eastwest,3665.2,centerPoint,oz,powerPlay,0,315,79380,5152,36.4096984863281,14.3352947235107
reception,successful,regular,3665.8333,centerPoint,oz,powerPlay,0,315,81408,5152,48.4802856445313,-14.3323516845703
pass,successful,eastwest,3665.8667,centerPoint,oz,powerPlay,0,315,81408,5152,48.4802856445313,-14.3323516845703
reception,successful,regular,3666.8,centerPoint,oz,powerPlay,0,315,79380,5152,39.9302864074707,15.8441181182861
pass,successful,eastwest,3666.8333,centerPoint,oz,powerPlay,0,315,79380,5152,39.9302864074707,15.8441181182861
reception,successful,regular,3667.7666,westPoint,oz,powerPlay,0,315,81408,5152,52.0008735656738,-23.3852920532227
pass,successful,eastwest,3667.8,westPoint,oz,powerPlay,0,315,81408,5152,50.9949913024902,-22.3794097900391
reception,successful,regular,3668.6333,centerPoint,oz,powerPlay,0,315,79380,5152,38.4214630126953,14.3352947235107
pass,successful,north,3669.8667,centerPoint,oz,powerPlay,0,315,79380,5152,42.4449920654297,3.77352905273437
reception,successful,regular,3671,outsideNorthEast,oz,powerPlay,0,315,78625,5152,54.012638092041,35.9617652893066
shot,successful,slot,3675.7666,eastOuterSlot,oz,powerPlay,0,315,78625,5152,56.52734375,7.29411697387695
pass,successful,south,3679.1667,outsideNorthWest,oz,powerPlay,0,315,79380,5152,82.1773452758789,-36.4617614746094
reception,successful,regular,3679.9333,westPoint,oz,powerPlay,0,315,81408,5152,35.4038162231445,-28.4147033691406
pass,successful,eastwest,3680.6333,westPoint,oz,powerPlay,0,315,81408,5152,33.3920516967773,-23.3852920532227
reception,successful,regular,3681.4,eastPoint,oz,powerPlay,0,315,78625,5152,48.4802856445313,20.8735294342041
shot,successful,slot,3682.3333,eastOuterSlot,oz,powerPlay,0,315,78625,5152,64.5744018554688,15.3411769866943
pass,successful,south,3685.8,outsideNorthEast,oz,powerPlay,0,315,10534,5152,55.0185203552246,38.4764709472656
reception,successful,regular,3687.3333,eastPoint,oz,powerPlay,0,315,81408,5152,39.4273452758789,36.4647064208984
pass,successful,north,3690.3333,centerPoint,oz,powerPlay,0,315,81408,5152,33.3920516967773,10.3117637634277
reception,successful,regular,3690.9333,centerPoint,oz,powerPlay,0,315,79380,5152,34.9008712768555,13.8323535919189
pass,successful,north,3692.7,eastPoint,oz,powerPlay,0,315,79380,5152,40.4332275390625,31.9382362365723
reception,successful,regular,3693.6,outsideNorthEast,oz,powerPlay,0,315,78625,5152,73.1244049072266,32.9441184997559
pass,successful,south,3695.7334,outsideNorthEast,oz,powerPlay,0,315,78625,5152,72.6214599609375,33.4470596313477
reception,successful,regular,3696.5,eastPoint,oz,powerPlay,0,315,79380,5152,42.4449920654297,29.4235305786133
pass,successful,slot,3697.3333,eastPoint,oz,powerPlay,0,315,79380,5152,43.9538154602051,19.3647060394287
reception,successful,regular,3698.0667,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.0419998168945,-19.8647003173828
shot,successful,slot,3698.1,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.042049407959,-19.8647079467773
pass,successful,south,3701.1333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,79.6626358032227,-36.4617614746094
reception,successful,regular,3701.7334,outsideNorthWest,oz,powerPlay,0,315,81408,5152,54.5155792236328,-38.4735260009766
pass,successful,eastwest,3704.8667,centerPoint,oz,powerPlay,0,315,81408,5152,34.9008712768555,1.76176452636719
reception,successful,regular,3705.7666,outsideNorthWest,oz,powerPlay,0,315,79380,5152,61.0538139343262,-27.9117660522461
shot,successful,outside,3705.8,outsideNorthWest,oz,powerPlay,0,315,79380,5152,61.0538139343262,-27.9117660522461
pass,successful,d2d,3708.5667,westOuterSlotDZ,dz,shortHanded,0,311,111452,80264,-69.093017578125,22.3794097900391
reception,successful,regular,3708.9333,outsideNorthWestDZ,dz,shortHanded,0,311,80,80264,-80.1577224731445,21.3735275268555
pass,successful,d2d,3715.5667,outsideNorthEastDZ,dz,powerPlay,0,315,80264,5152,-94.3550109863281,-6.28529357910156
reception,successful,regular,3716.6667,outsideNorthEastDZ,dz,powerPlay,0,315,79380,5152,-95.8638305664062,-7.29117584228516
pass,successful,stretch,3719.8667,westPointDZ,dz,powerPlay,0,315,79380,5152,-47.0785369873047,21.8794116973877
reception,successful,regular,3720.8667,northWestBoardsNZ,nz,powerPlay,0,315,78625,5152,11.2626342773438,-35.9588241577148
pass,failed,slot,3724.4,outsideNorthWest,oz,powerPlay,0,315,78625,5152,93.2420501708984,-28.4147033691406
pass,successful,outlet,3725.5334,innerSlotDZ,dz,shortHanded,0,311,94531,80264,-79.1518402099609,3.77058792114258
reception,successful,regular,3725.7666,westOuterSlotDZ,dz,shortHanded,0,311,111452,80264,-71.6077194213867,9.80588150024414
pass,successful,outlet,3726.3333,innerSlotDZ,dz,shortHanded,0,311,111452,80264,-63.560661315918,0.25
reception,successful,regular,3727.9,centerPointDZ,dz,shortHanded,0,311,111452,80264,-26.8459548950195,-2.76764678955078
pass,failed,rush,3730.4,centerPoint,oz,shortHanded,0,311,111452,80264,43.5658111572266,-8.80294036865234
pass,successful,d2d,3731.2,innerSlotDZ,dz,powerPlay,0,315,81408,5152,-63.6755981445313,0.252941131591797
reception,successful,regular,3731.9,centerPointDZ,dz,powerPlay,0,315,10534,5152,-47.5814819335938,2.76764678955078
pass,successful,outlet,3733.5334,westPointDZ,dz,powerPlay,0,315,10534,5152,-44.0608978271484,26.4058818817139
reception,successful,regular,3734.6,southWestBoardsNZ,nz,powerPlay,0,315,79380,5152,-8.35206604003906,-32.438232421875
pass,successful,north,3739.5667,outsideNorthWest,oz,powerPlay,0,315,80518,5152,69.6038131713867,-22.8823547363281
reception,successful,regular,3739.9333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,76.1420516967773,-29.4205856323242
pass,successful,southoffboards,3740.3333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,76.1420516967773,-32.438232421875
reception,successful,regular,3741.2666,westPoint,oz,powerPlay,0,315,81408,5152,36.9126396179199,-36.9647064208984
shot,failed,outsideblocked,3742.1,westPoint,oz,powerPlay,0,315,81408,5152,38.9244041442871,-35.9588241577148
pass,successful,south,3743.5667,westOuterSlot,oz,powerPlay,0,315,10534,5152,73.6273422241211,-12.3205871582031
reception,successful,regular,3745.3,westPoint,oz,powerPlay,0,315,81408,5152,47.9773445129395,-34.9529418945312
pass,successful,d2d,3757.0334,centerPointDZ,dz,powerPlay,0,315,79380,5152,-35.0079498291016,-0.752941131591797
reception,successful,regular,3758.5,centerPointDZ,dz,powerPlay,0,315,78625,5152,-50.59912109375,-15.3382339477539
pass,failed,northoffboards,3764.9666,outsideNorthEast,oz,powerPlay,0,315,10534,5152,91.7332229614258,30.93235206604
pass,successful,d2d,3772.8,innerSlotDZ,dz,powerPlay,0,315,80264,5152,-83.7932434082031,-5.27941131591797
reception,successful,regular,3774.8333,innerSlotDZ,dz,powerPlay,0,315,79380,5152,-73.7344207763672,-2.76470565795898
pass,successful,d2d,3777.6,centerPointDZ,dz,powerPlay,0,315,79380,5152,-43.0550079345703,0.755882263183594
reception,successful,regular,3779.3667,eastOuterSlotDZ,dz,powerPlay,0,315,884,5152,-66.6932373046875,-12.8235282897949
pass,failed,eastwest,3783.9,centerPoint,oz,powerPlay,0,315,884,5152,43.9459571838379,-1.25588226318359
pass,successful,d2d,3798.0334,outsideNorthWestDZ,dz,powerPlay,0,315,80264,5152,-94.3628692626953,6.79117584228516
reception,successful,regular,3800.1333,outsideNorthWestDZ,dz,powerPlay,0,315,20775372,5152,-92.8540496826172,6.28823471069336
pass,successful,d2d,3804.0667,eastPointDZ,dz,powerPlay,0,315,20775372,5152,-48.09228515625,-26.4029388427734
reception,successful,regular,3805.2666,outsideNorthEastDZ,dz,powerPlay,0,315,884,5152,-73.7422790527344,-22.8823547363281
pass,successful,outlet,3806.3,centerPointDZ,dz,powerPlay,0,315,884,5152,-50.6069793701172,-15.3382339477539
reception,successful,regular,3807,centerPointDZ,dz,powerPlay,0,315,126723,5152,-32.5010986328125,11.3176460266113
pass,successful,ozentry,3808.3,northCenterNZ,nz,powerPlay,0,315,126723,5152,4.71654510498047,19.8676471710205
reception,successful,ozentry,3809.0667,eastPoint,oz,powerPlay,0,315,82048,5152,28.8577194213867,41.4941177368164
pass,successful,south,3813.0334,eastPoint,oz,powerPlay,0,315,884,5152,49.9812507629395,39.4823532104492
reception,successful,regular,3813.4666,eastPoint,oz,powerPlay,0,315,20775372,5152,30.3665466308594,28.4176464080811
pass,successful,north,3814.1,eastPoint,oz,powerPlay,0,315,20775372,5152,30.8694839477539,29.9264717102051
reception,successful,regular,3814.6,eastPoint,oz,powerPlay,0,315,884,5152,42.4371337890625,39.985294342041
pass,successful,north,3815.2334,eastPoint,oz,powerPlay,0,315,884,5152,50.9871330261231,38.9794120788574
reception,successful,regular,3815.5667,outsideNorthEast,oz,powerPlay,0,315,126723,5152,75.1283111572266,35.4588241577148
pass,failed,south,3815.7666,outsideNorthEast,oz,powerPlay,0,315,126723,5152,75.1283111572266,35.9617652893066
pass,successful,south,3818.6333,outsideNorthEast,oz,powerPlay,0,315,126723,5152,90.2165451049805,31.9382362365723
reception,successful,regular,3819.6333,eastPoint,oz,powerPlay,0,315,20775372,5152,32.8812484741211,29.4235305786133
pass,successful,eastwest,3820.7666,centerPoint,oz,powerPlay,0,315,20775372,5152,30.3744049072266,11.3176460266113
reception,successful,regular,3821.4,outsideNorthWest,oz,powerPlay,0,315,81408,5152,60.0479316711426,-25.3970565795898
shot,failed,slotblocked,3821.4333,westOuterSlot,oz,powerPlay,0,315,81408,5152,60.5508728027344,-21.8764724731445
pass,successful,northoffboards,3823.5334,outsideNorthWest,oz,powerPlay,0,315,884,5152,91.2302856445313,-26.9058837890625
reception,successful,regular,3826.3,eastPoint,oz,powerPlay,0,315,126723,5152,49.9891090393066,38.4764709472656
pass,successful,south,3826.8667,eastPoint,oz,powerPlay,0,315,126723,5152,52.0008735656738,35.9617652893066
reception,successful,regular,3828.0334,centerPoint,oz,powerPlay,0,315,20775372,5152,32.3861694335937,11.8205871582031
pass,successful,slot,3828.7,centerPoint,oz,powerPlay,0,315,20775372,5152,34.8930130004883,5.78529357910156
reception,successful,regular,3829.2666,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.5449905395508,-20.3676452636719
shot,failed,slotblocked,3829.3,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.5449905395508,-20.3676452636719
